hostname,tic_id,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2_total,chi2_reduced,n_obs_bands,distance_pc,model_G,model_BP,model_RP,model_J,model_H,model_K,model_W1
Kepler-1342,272942844,0.8908746203156525,4280580348.333246,0.5,0.21901808729684782,6.9571915573736245,0.22353579306961105,7.180727350443235,2.3935757834810785,7,860.336242675781,5.696271265552724,6.169861431506754,5.050998957771987,4.312742387582899,3.871865642691436,3.757557080941198,3.7221293812412495
Kepler-665,27988995,0.7703579601518759,2499120027.323315,0.34000004062485856,0.0,3.539681746211081,0.766209800812917,4.305891547023998,1.4352971823413325,7,601.421813964844,6.508690665669197,7.087388817878416,5.779252166746186,4.936992762574699,4.4319703495438825,4.3049115910630285,4.253910499127483
Kepler-107,27988327,1.1700334989369365,4375255194.378319,0.05873484742939962,0.3318138888759865,1.7223405472643887,0.08823602321042129,1.81057657047481,0.6035255234916034,7,515.291931152344,3.893270454370034,4.237880386987458,3.392372129326559,2.8365881089121046,2.5724674596708925,2.4895400247359243,2.459983619262877
Kepler-734,272845785,1.1922317610593347,4010763181.7856374,0.4761852664133431,0.7126061488578872,2.491960347754365,1.17989099678029,3.6718513445346552,1.2239504481782184,7,1143.0771484375,4.103547797275793,4.562181414314295,3.5046405926265907,2.8223796911900383,2.4706073740328014,2.353859083107702,2.3203542586975163
Kepler-654,272843763,1.153029844189919,6175934614.478694,0.47191525551647595,0.32207027992489495,33.91432424125877,0.37190879603775684,34.286233037296526,11.428744345765509,7,952.451293945313,3.758272461038408,4.140622541597146,3.2147364804238365,2.6099795306418634,2.2829656072616435,2.188090414721567,2.1565725833641776
Kepler-96,169081296,1.0,2340000000.000003,0.04,0.0,5.5369166562176675,,,,7,122.86604309082,4.869316831985704,5.204574223245274,4.351354163054132,3.823747805511731,3.5179888008213225,3.4425062882727415,3.4142451497973596
Kepler-1220,272944301,0.9761600078055999,3931396457.963621,0.37164801270410175,0.2271025259329751,2.5900167039230553,0.18089871718067957,2.770915421103735,0.923638473701245,7,920.491882324219,5.135383803487658,5.5455931967133125,4.555288573771248,3.8750467623602827,3.501032721222116,3.401068189354905,3.369015850649148
Kepler-1331,169083837,0.6637696773800102,3953579824.3255177,-0.44379275155755665,0.08555090022537125,1.987325080641092,0.2550573328109472,2.2423824134520394,0.7474608044840131,7,322.661712646484,7.476952349846946,8.239281770603874,6.620902449339212,5.528317250986755,4.898677114244073,4.758735295748331,4.720621732673995
Kepler-991,28084836,0.684267252330602,5184800781.108216,-0.47540504748302326,0.05131866929991943,0.7613425316967075,0.21788807573745864,0.9792306074341661,0.32641020247805536,7,390.89990234375,7.174502214187135,7.868896698471747,6.356541611092949,5.371198469365841,4.763988122477479,4.639078755379491,4.608904921520996
Kepler-11,169175503,0.9792626001822448,8517800773.746889,0.23784799303006876,0.14826460346180356,10.944115707292326,0.03588226505579003,10.979997972348116,3.6599993241160385,7,634.536987304688,4.683544111876419,5.044807787432638,4.150880303845328,3.539819293318084,3.2133665804838785,3.1267216318603417,3.096692673703738
Kepler-1543,272843289,1.3900054387877232,2137351361.072251,-0.18108916371932302,0.2934737110059453,3.0607564239642633,0.2019563873052667,3.26271281126953,1.0875709370898432,7,942.659973144531,3.534095868935868,3.8188313807934247,3.0997647439559834,2.667604223988287,2.4761988181739496,2.4074925122460074,2.378092509295786
Kepler-501,169176340,1.0806529276526418,4120835316.75564,0.5,0.26814191756871836,132.70114183961843,0.37708678150744046,133.07822862112587,44.35940954037529,7,1129.22546386719,4.4625365329449505,4.8454274946047455,3.913034088690555,3.290277282130583,2.950385477728609,2.855088035391226,2.8240386749496404
Kepler-797,169176157,1.1355115220092025,6243221576.430058,0.5,0.49328706425505026,2.9234621032843053,0.6063494258230822,3.5298115291073877,1.176603843035796,7,1269.99133300781,4.008881775995929,4.436810325957455,3.429023878891052,2.7666077469568844,2.4160156828182404,2.309520811662232,2.2767398980222002
Kepler-1642,273036122,0.8219077007144064,8520116273.523415,-0.22400981978870696,0.3029424768849241,1.9473247554514233,0.4929141470441273,2.4402389024955506,0.8134129674985169,7,410.578643798828,6.024306943867647,6.562021685210855,5.329093463953973,4.546366645277034,4.103047116483514,3.9922079381636952,3.963677344427687
TOI-1181,229510866,1.467060973732693,3455856503.5535436,0.5,0.0812244102130467,5.1627357404603185,14.29737635282249,19.46011209328281,6.48670403109427,7,309.390533447266,3.030839443559282,3.315271467716344,2.5666883483424123,2.1259053763623963,1.8554998293114833,1.7799883407125348,1.750575606996422
Kepler-1219,273046164,1.3026755855998067,4767066524.972279,0.02635746339343,0.0,0.9063313271891588,0.06569744827850518,0.972028775467664,0.3240095918225547,7,858.220397949219,2.5624602167931396,2.8885372585329945,2.0498287459208733,1.4702240831665876,1.1762879816079743,1.1043674635056762,1.0782482788893666
Kepler-655,273044848,1.1297907667726719,3453725964.879446,0.002926428786542935,0.10167727585320722,2.565499521836533,0.004945253013388228,2.5704447748499213,0.8568149249499738,7,748.525756835938,4.082193897932472,4.374607251325321,3.6201696155199206,3.129700898270909,2.889528564314444,2.821270821413193,2.793527975557783
Kepler-966,28159758,1.1162386318264328,5528032271.57921,0.24190561153225287,0.6600723134068822,15.325390383869673,0.32118312075546923,15.646573504625142,5.215524501541714,7,1031.52917480469,4.35715242734041,4.804569563043912,3.76892952408552,3.0699159345643148,2.734382004732079,2.62408108493549,2.5914654795759073
Kepler-1544,28090925,0.7838861478017759,2291323656.6193204,0.21843322940263987,0.0,2.862936473298815,0.043173719078625356,2.9061101923774406,0.9687033974591469,7,335.769989013672,6.402217821475587,6.961824242534336,5.6882178143561175,4.861044046251229,4.367604069624857,4.248006503905737,4.204474248205063
Kepler-875,273141643,1.0188627062960571,3548133845.2445936,0.21691153159691068,0.3463731569504894,1.4698277947916552,0.03979511707058807,1.5096229118622433,0.5032076372874145,7,1113.19152832031,4.9635760375077,5.372213227707304,4.393795662262864,3.730085435339504,3.3858619494300384,3.287469126393006,3.2563164961409363
Kepler-1622,273047792,1.3099157422140855,487751585.29249585,-0.1927458077826554,0.4709049081951113,4.399125861825979,7.918623134971714,12.317748996797693,4.105916332265898,7,758.810180664063,3.9270384038856134,4.2491205436671065,3.4636502828274867,2.9924919588796475,2.787538619086095,2.7088036019186066,2.6779483341916763
KOI-94,273231214,1.1903234512638474,3233426928.4661083,0.31484484289362796,0.17120080369800203,17.693292823374186,0.1282501795421592,17.821543002916346,5.9405143343054485,7,471.032501220703,3.8168718981268186,4.122652647223424,3.3436071207404976,2.8561896197456593,2.5914957278586406,2.5137990554378837,2.4842255431868936
Kepler-1305,273131845,0.9955506421124286,4771345194.670596,0.23195589176098821,0.26411449265947595,3.450404144384516,0.06072814512205129,3.5111322895065675,1.1703774298355225,7,1414.7392578125,4.948245180455743,5.344150745764149,4.3854185739909255,3.7354047262186603,3.3903243704149277,3.2951061284419367,3.264246856953112
Kepler-99,169462917,0.79,1470000000.0000012,0.18,0.0,58.13077738144777,,,,7,207.435958862305,6.381999559198421,6.937815186006577,5.671031773723325,4.84601817409396,4.355267626344861,4.237763324815748,4.1957154869467495
Kepler-1004,28159194,1.1933843246405096,11476227870.564985,0.5,1.1194023585321418,13.265600332111454,1.4195137808133227,14.685114112924776,4.895038037641592,7,1141.17248535156,3.096663064540446,3.7381316878924213,2.3482583419416616,1.3730334171895788,0.9101800890466938,0.7578619734139003,0.7200718141331364
Kepler-1378,169459324,0.6269039816439431,6589194307.395353,-0.9912261477410941,0.0,10.524758944918682,1.0488926568243973,11.57365160174308,5.78682580087154,6,495.802764892578,7.555888158063112,8.346937623709977,6.717676070233765,5.604690703464769,4.942240429206578,4.809459103454145,4.754997313286154
Kepler-1233,273131021,1.1064775687108679,3004569707.1377344,0.33999999036038936,0.09401938278929359,0.6307162561998783,0.11720494298619734,0.7479211991860756,0.24930706639535852,7,1179.30090332031,4.289374741593184,4.606450265284499,3.797346086241437,3.260290662738826,2.9699896193356152,2.891412327403671,2.8622851053989202
Kepler-852,28089606,1.3026755849435885,3957070623.696133,0.029076430537342414,0.2151201002863748,5.629348252298311,13.556088035623235,19.185436287921547,6.395145429307182,7,1525.54797363281,2.9753661970566725,3.2984062443543425,2.488593731436555,1.9582442767537172,1.7009250051417717,1.624612330975063,1.5960314979972516
Kepler-764,273129679,0.9277734011232069,4328237682.629247,0.3046706322209812,0.0493777425083964,1.593510526561042,0.13410084775239908,1.7276113743134411,0.5758704581044803,7,1011.74884033203,5.264742794583893,5.656871829575312,4.690008248547222,4.072402581036518,3.697451456391416,3.6044425791343633,3.5728455657176617
TOI-1443,237232044,0.8635125888643713,891280314.8737715,0.16999999991012849,0.0,9.804039872824784,2.0634369097266005,11.867476782551385,3.955825594183795,7,85.6572494506836,5.80391569727851,6.255592115281728,5.17245831357923,4.523503139850221,4.103143101533705,4.0023754018453745,3.9692239863992986
Kepler-1011,273130565,0.8434179698890436,6658413748.677485,-0.1280634650777392,0.1982382208298507,2.671992740294919,0.18164698291719567,2.853639723212115,0.9512132410707049,7,749.205139160156,5.815123855528992,6.301580419055532,5.159240070731784,4.470038866662496,4.054252216706792,3.950848051884809,3.921025120738712
Kepler-1527,273132601,1.2176134075992777,2992917455.955775,0.07908067899314018,0.5899702121110503,2.6266088361459716,0.035932366376337815,2.6625412025223096,0.8875137341741032,7,1592.81091308594,4.050098267447707,4.442983988224083,3.5188904428030905,2.9197185708283793,2.6427432509619626,2.545836659921199,2.514203134492202
Kepler-1057,169463893,0.9704137583260591,3060434629.25057,0.30636415091107605,0.23728372624440397,3.0214835204396318,0.09818880109589775,3.1196723215355293,1.0398907738451764,7,1183.79650878906,5.229590631372045,5.645754823152007,4.643391012590564,3.972774075157097,3.5982385179258043,3.4979097889421937,3.465890208798207
Kepler-711,273234664,0.8000390925167532,6375191567.265916,-0.21591989188450383,0.30537220561281003,1.8647414649949579,0.139546410182862,2.0042878751778197,0.6680959583926066,7,622.533020019531,6.347368431515851,6.942691027004343,5.607464333369169,4.718122855978358,4.225447722213598,4.107731154383298,4.080118021802344
Kepler-1215,28230011,0.9317297891143966,4370095841.159762,0.18127981114471173,0.2047043129910461,1.403142203224495,0.04874946785937027,1.4518916710838652,0.4839638903612884,7,654.683166503906,5.331553065422256,5.755006114856652,4.735141827053889,4.102361006728047,3.726555591082407,3.6279109840881554,3.596502003646658
Kepler-289,273234825,1.100543840125771,647047694.6524053,-0.0485296696860413,0.27728916927199343,0.32026398229982056,0.010175166388701556,0.3304391486885221,0.11014638289617402,7,711.575012207031,4.689712543644976,5.045032727231551,4.175643055443815,3.6034528157313264,3.3272623366005485,3.245942406447925,3.2173917223172697
Kepler-1154,169561256,1.219373589636954,3018562029.8072314,0.2673090862316136,0.4163184894219069,0.9055190224714142,0.37729614128136435,1.2828151637527787,0.6414075818763894,6,1493.31689453125,3.8925564270633295,4.249190579624053,3.383472549685078,2.8379702355255714,2.5590536547368545,2.468370677296504,2.437261223395502
Kepler-1645,28229515,1.1334136920044058,4822020751.926784,0.46130169753566647,0.33985663322260784,1.2594676115739534,0.23576030851529958,1.4952279200892529,0.49840930669641764,7,1173.08630371094,4.081412189345326,4.462712982661053,3.539215921729593,2.937470431933132,2.613062845396801,2.517605210304455,2.4862493193352275
Kepler-899,169557750,0.9992024540481305,5740537055.933816,0.5,0.360459719121743,16.73381111180988,0.4355741304478163,17.169385242257697,5.723128414085899,7,1214.31713867188,4.953338312803615,5.388800814155417,4.356890130962151,3.6373666032753187,3.2529886351297836,3.145797862793568,3.113080474532962
Kepler-538,28227113,0.9282142023122063,3548133851.7897425,0.0792025174343219,0.0,13.632660831376116,0.37094484938244854,14.003605680758564,4.667868560252855,7,154.772811889648,5.22201228005385,5.599817257724906,4.657842526992453,4.1044607499871475,3.7533726863955903,3.668569225410139,3.6392851021690404
Kepler-1229,273373582,0.604279986846384,130076912.91173093,0.16999999564001517,0.4736374073285752,0.3541981082600628,3.0646978511801617,3.4188959594402246,1.1396319864800748,7,265.695220947266,8.374083214264482,9.378948247738274,7.363756853014505,6.1153425877514795,5.451609959542653,5.246124745289094,5.090074831609229
Kepler-582,169556162,0.8362617191801334,5335038795.017568,0.5,0.1564925315586499,19.326413482506823,0.28219225246572655,19.60860573497255,6.536201911657517,7,607.841735839844,5.983340648818099,6.487452534611727,5.307510442373055,4.5617857896830385,4.094153410838117,3.974596635689236,3.9368715697958168
Kepler-1630,273237673,0.7882457637926793,8545249798.247403,0.5,0.5898362620980017,35.45050449110678,1.309568710057055,36.760073201163834,12.253357733721279,7,327.286865234375,6.61045946178943,7.26807866530303,5.81296589500297,4.865979719123144,4.321694524637075,4.166241902007222,4.120157693583359
Kepler-913,169465273,0.802208366839011,13800000000.000013,-1.0,0.0,306.2890386632463,2.076111675079181,308.36515033832546,308.36515033832546,5,963.355712890625,5.795160683972313,6.31101948849323,5.119534523176355,4.308879129096226,3.9139594636058064,3.8336521252790305,3.8233948970493827
Kepler-1546,169466684,0.8981396802580252,5386917329.518239,-0.19674015341777404,0.4052513494491844,9.231700652140553,0.19159993966588637,9.42330059180644,3.141100197268813,7,893.836730957031,5.5959475594899555,6.086148395862581,4.946824001795527,4.289476415024143,3.902113313504834,3.7952019520271403,3.7662617421159643
Kepler-1621,273238089,1.170555233791191,2923806316.7576804,0.48566137008057886,0.2903598194789911,2.3244087567309926,0.22610548743089737,2.55051424416189,0.85017141472063,7,1542.39208984375,4.057673336387746,4.40870185931343,3.5411909674165982,2.9994331657114084,2.695224692510913,2.6049728177771003,2.5742388324130654
Kepler-433,169556484,1.4599918943250847,4181935296.420624,0.13452874989019278,0.39654201402036127,7.241338611248429,2.781362343649309,10.022700954897738,3.340900318299246,7,1852.83410644531,3.0640328245287334,3.454994160076523,2.5157123000635186,1.8752715301932517,1.5657062055423636,1.4720633353536994,1.4420001375601714
Kepler-1428,28234022,1.30267570882457,4606478742.123132,0.06453260827559373,0.002946323242888201,4.508644503630827,19.93519934095061,24.443843844581437,8.147947948193812,7,1508.27490234375,2.6211507915356234,2.9404741079654673,2.117264066764881,1.5477014135417773,1.2586389472739585,1.1868436781533016,1.1602228008450082
Kepler-526,273377282,1.2288769912279671,3290763297.861498,0.5,0.49691926371735934,2.639022850529723,0.8034876643003135,3.4425105148300363,1.1475035049433455,7,682.033264160156,3.856808102059675,4.248743240884297,3.309664104422648,2.726982706164509,2.4074912535928368,2.305436701888632,2.2733556681485894
Kepler-863,273500946,1.0627012811250078,4738725021.326028,0.5,0.41566200509522694,5.254618456083536,0.33220161329796344,5.586820069381499,1.8622733564604996,7,1445.74731445313,4.635157363363091,5.060151067308438,4.051320143172054,3.367316009661089,3.0044778278165722,2.8987736409052585,2.8667407364346005
